name,address,city,zip,address,latitude,longitude,phone,date,Frequency,Day of Week,Morning Opening Hour,Morning Closing Hour,Afternoon Opening Hour,Afternoon Closing Hour 1,Comments 1,Afternoon Closing Hour 2,Comments 2
All Saints Conference,3431 Portola Avenue,Los Angeles,90032,"3431 Portola Avenue, Los Angeles, CA 90032",34.0856924,-118.1729264,323.675.4873,,2nd & 4th,Friday,,,3:00:00 PM,5:00:00 PM,,5:00:00 PM,
Loveship Community Outreach,836 E. Avenue I,Lancaster,93535,"836 E. Avenue I, Lancaster, CA 93535",34.7039815,-118.1135045,661.729.4106,,2nd,Saturday,,,2:30:00 PM,4:30:00 PM,,5:00:00 PM,
Mexican-American Opportunity Foundation,401 N. Garfield Ave,Montebello,90640,"401 N. Garfield Ave, Montebello, CA 90640",34.0192364,-118.1337064,323.890.9600,,,Thursday,7:30:00 AM,,,12:00:00 PM,,5:00:00 PM,
Star Christian School,2120 Estrella Avenue,Los Angeles,90007,"2120 Estrella Avenue, Los Angeles, CA 90007",34.0324876,-118.2759117,213-746-6900,,2nd,Thursday,,,6:30:00 PM,7:30:00 PM,,5:00:00 PM,
Star Christian School,2120 Estrella Avenue,Los Angeles,90007,"2120 Estrella Avenue, Los Angeles, CA 90007",34.0324876,-118.2759117,213-746-6900,,4th,Saturday,8:00:00 AM,9:00:00 AM,,,,5:00:00 PM,
Crenshaw United Methodist Church,3740 Don Felipe Drive,Los Angeles,90008,"3740 Don Felipe Drive, Los Angeles, CA 90008",34.0068523,-118.3408663,323.292.0141,,3rd,Saturday,10:00:00 AM,,,12:00:00 PM,,4:30:00 PM,
Shields for Families,11705 Deputy Yamamoto Place,Lynwood,90262,"11705 Deputy Yamamoto Place, Lynwood, CA 90262",33.9268095,-118.229051,323-242-5000,,,Thursday,10:00:00 AM,,,2:00:00 PM,,12:00:00 PM,
Immanuel Presbyterian Church-Hope Net,3300 Wilshire Blvd,Los Angeles,90010,"3300 Wilshire Blvd, Los Angeles, CA 90010",34.0614542,-118.294485,213.389.3191,,,Saturday,9:30:00 AM,11:30:00 AM,,,,7:30:00 PM,
His Helping Hands,25501 Oak Street,Lomita,90717,"25501 Oak Street, Lomita, CA 90717",33.7919156,-118.3176793,310.326.2757,,2nd & 4th,Thursday,,,6:00:00 PM,7:00:00 PM,,,
Palmdale S.D.A. Church,1758 East Avenue R,Palmdale,93550,"1758 East Avenue R, Palmdale, CA 93550",34.5722471,-118.0963705,661.947.8496,,1st & 3rd,Wednesday,10:00:00 AM,,,12:00:00 PM,,12:00:00 PM,
Catholic Charities- Brownson House,1307 Warren Street,Los Angeles,90033,"1307 Warren Street, Los Angeles, CA 90033",34.0521281,-118.2201373,(213) 251-3514,,,Monday,9:00:00 AM,,,1:00:00 PM,,2:00:00 PM,
Catholic Charities- Brownson House,1307 Warren Street,Los Angeles,90033,"1307 Warren Street, Los Angeles, CA 90033",34.0521281,-118.2201373,(213) 251-3514,,,Tuesday,9:00:00 AM,,,1:00:00 PM,,,
Catholic Charities- Brownson House,1307 Warren Street,Los Angeles,90033,"1307 Warren Street, Los Angeles, CA 90033",34.0521281,-118.2201373,(213) 251-3514,,,Wednesday,9:00:00 AM,,,1:00:00 PM,,7:00:00 PM,
Catholic Charities- Brownson House,1307 Warren Street,Los Angeles,90033,"1307 Warren Street, Los Angeles, CA 90033",34.0521281,-118.2201373,(213) 251-3514,,,Thursday,9:00:00 AM,,,1:00:00 PM,,12:00:00 PM,
Catholic Charities- Brownson House,1307 Warren Street,Los Angeles,90033,"1307 Warren Street, Los Angeles, CA 90033",34.0521281,-118.2201373,(213) 251-3514,,,Friday,9:00:00 AM,,,1:00:00 PM,,1:00:00 PM,
San Miguel Church,2214 E. 108th Street,Los Angeles,90059,"2214 E. 108th Street, Los Angeles, CA 90059",33.9373243,-118.2324792,323-569-5951,,,Saturday,8:00:00 AM,9:30:00 AM,,,EFAP Distribution the 3rd Saturday,1:00:00 PM,
Hope International Bible Fellowship,4903 Fountain Avenue,Los Angeles,90029,"4903 Fountain Avenue, Los Angeles, CA 90029",34.0955984,-118.296546,323.663.9394,,2nd,Saturday,9:00:00 AM,10:00:00 AM,,,,1:00:00 PM,
Living Truth Christian Fellowship,5873 S. Normandie Avenue,Los Angeles,90044,"5873 S. Normandie Avenue, Los Angeles, CA 90044",33.9877081,-118.3002282,323.290.3909,,3rd & 4th,Tuesday,11:30:00 AM,,,1:30:00 PM,,1:00:00 PM,
Baldwin Park Bilingual S.D.A.,13965 East Ramona Parkway,Baldwin Park,91706,"13965 East Ramona Parkway, Baldwin Park, CA 91706",34.085323,-117.969546,626 338-4828,,,Wednesday,,,6:30:00 PM,7:30:00 PM,,1:00:00 PM,
First New Christian Fellowship,1555 W. 108th Street,Los Angeles,90047,"1555 W. 108th Street, Los Angeles, CA 90047",33.9384572,-118.3040285,323.756.2541,,,Thursday,9:00:00 AM,11:00:00 AM,,,,,EFAP Distribution the 3rd Saturday
San Pedro Temple Corps,138 S. Bandini Street,San Pedro,90731,"138 S. Bandini Street, San Pedro, CA 90731",33.7427172,-118.2986283,310-832-7228,,,Friday,9:00:00 AM,12:00:00 PM,2:00:00 PM,3:00:00 PM,,,
"Ananda Marga of L.A., Inc.",1245 S. Norton Avenue,Los Angeles,90019,"1245 S. Norton Avenue, Los Angeles, CA 90019",34.0483572,-118.3238487,818.414.7737,,,Thursday,9:30:00 AM,10:30:00 AM,,,,1:30:00 PM,
Iglesia Pentecostes Roca de Salvacion,122 South Evergreen Avenue,Los Angeles,90033,"122 South Evergreen Avenue, Los Angeles, CA 90033",34.0406021,-118.2022576,323.832.5313,,,Sunday,,,1:00:00 PM,2:00:00 PM,,7:30:00 PM,
Iglesia Pentecostes Roca de Salvacion,122 South Evergreen Avenue,Los Angeles,90033,"122 South Evergreen Avenue, Los Angeles, CA 90033",34.0406021,-118.2022576,323.832.5313,,,Saturday,,,3:00:00 PM,4:00:00 PM,,,
St. Joseph Conference,1150 W. Holt Avenue,Pomona,91768,"1150 W. Holt Avenue, Pomona, CA 91768",34.0613107,-117.7687845,909.469.9773,,,Monday,9:00:00 AM,11:00:00 AM,,,,3:00:00 PM,
St. Joseph Conference,1150 W. Holt Avenue,Pomona,91768,"1150 W. Holt Avenue, Pomona, CA 91768",34.0613107,-117.7687845,909.469.9773,,,Wednesday,9:00:00 AM,11:00:00 AM,,,,,
St. Joseph Conference,1150 W. Holt Avenue,Pomona,91768,"1150 W. Holt Avenue, Pomona, CA 91768",34.0613107,-117.7687845,909.469.9773,,,Friday,9:00:00 AM,11:00:00 AM,,,,2:00:00 PM,
Bethel Unspeakable Joy Christian Church,8724 S. Central Avenue,Los Angeles,90002,"8724 S. Central Avenue, Los Angeles, CA 90002",33.9585498,-118.256075,323 585-5939,,2nd & 4th,Saturday,8:00:00 AM,10:00:00 AM,,,,4:00:00 PM,
Wilshire Presbyterian Church-Hope Net,309 S. Oxford Avenue,Los Angeles,90020,"309 S. Oxford Avenue, Los Angeles, CA 90020",34.0685889,-118.308458,213.387.5387,,,Monday,11:00:00 AM,,,12:00:00 PM,,,
West Adams Church of Christ,4959 W. Adams Boulevard,Los Angeles,90016,"4959 W. Adams Boulevard, Los Angeles, CA 90016",34.032789,-118.348501,323 731-6672,,4th,Friday,10:00:00 AM,11:00:00 AM,,,,,
West Adams Church of Christ,4959 W. Adams Boulevard,Los Angeles,90016,"4959 W. Adams Boulevard, Los Angeles, CA 90016",34.032789,-118.348501,323 731-6672,,3rd,Saturday,,,12:00:00 PM,2:00:00 PM,,,
Hollywood Community Housing,5020 W. Santa Monica Boulevard,Hollywood,90029,"5020 W. Santa Monica Boulevard, Hollywood, CA 90029",34.0906506,-118.2987358,323.469.0710,,,Thursday,,,3:30:00 PM,5:30:00 PM,,,
Hollywood Community Housing,5020 W. Santa Monica Boulevard,Hollywood,90029,"5020 W. Santa Monica Boulevard, Hollywood, CA 90029",34.0906506,-118.2987358,323.469.0710,,,Friday,11:30:00 AM,,,1:30:00 PM,,12:00:00 PM,
International Families Association,"1741 Gardena Avenue, Suite E",Glendale,91204,"1741 Gardena Avenue, Suite E, Glendale, CA 91204",34.1227497,-118.2575547,818.770.0779,,,Monday,,,3:00:00 PM,6:00:00 PM,,,
Christ Gospel Prayer Center,4228 S. Vermont Avenue,Los Angeles,90037,"4228 S. Vermont Avenue, Los Angeles, CA 90037",34.0065425,-118.2912726,323.732.1394,,,Wednesday,11:00:00 AM,,,1:30:00 PM,,2:00:00 PM,
Fuller Theological Seminary,135 North Oakland Avenue,Pasadena,91101,"135 North Oakland Avenue, Pasadena, CA 91101",34.148218,-118.1404603,626.584.5433,,,Wednesday,,,12:00:00 PM,3:00:00 PM,,5:30:00 PM,Closed 11/26 11/28
Cover the Homeless Ministry,4425 S. Central Avenue,Los Angeles,90011,"4425 S. Central Avenue, Los Angeles, CA 90011",34.0031117,-118.2568599,323.931.5468,12/17/15,,Thursday,12:00:00 PM,,,1:00:00 PM,,1:30:00 PM,Closed 11/26 11/28
Loaves & Fishes-Van Nuys,14640 Keswick,Van Nuys,91405,"14640 Keswick, Van Nuys, CA 91405",34.209998,-118.452356,818-997-0943,,,Monday,10:00:00 AM,,,1:30:00 PM,,6:00:00 PM,
Loaves & Fishes-Van Nuys,14640 Keswick,Van Nuys,91405,"14640 Keswick, Van Nuys, CA 91405",34.209998,-118.452356,818-997-0943,,,Wednesday,10:00:00 AM,,,1:30:00 PM,,1:30:00 PM,
Loaves & Fishes-Van Nuys,14640 Keswick,Van Nuys,91405,"14640 Keswick, Van Nuys, CA 91405",34.209998,-118.452356,818-997-0943,,,Friday,10:00:00 AM,,,1:30:00 PM,,3:00:00 PM,
Loaves & Fishes-Glendale,4322 San Fernando Road,Glendale,91204,"4322 San Fernando Road, Glendale, CA 91204",34.1316156,-118.261043,818.409.3080,,,Monday,10:00:00 AM,12:00:00 PM,1:15:00 PM,3:30:00 PM,,1:00:00 PM,
Loaves & Fishes-Glendale,4322 San Fernando Road,Glendale,91204,"4322 San Fernando Road, Glendale, CA 91204",34.1316156,-118.261043,818.409.3080,,,Tuesday,10:00:00 AM,12:00:00 PM,1:15:00 PM,3:30:00 PM,,1:30:00 PM,
Loaves & Fishes-Glendale,4322 San Fernando Road,Glendale,91204,"4322 San Fernando Road, Glendale, CA 91204",34.1316156,-118.261043,818.409.3080,,,Wednesday,10:00:00 AM,12:00:00 PM,1:15:00 PM,3:30:00 PM,,1:30:00 PM,
Loaves & Fishes-Glendale,4322 San Fernando Road,Glendale,91204,"4322 San Fernando Road, Glendale, CA 91204",34.1316156,-118.261043,818.409.3080,,,Friday,10:00:00 AM,12:00:00 PM,1:15:00 PM,3:30:00 PM,,1:30:00 PM,
First Baptist Church-Hope Net,760 S. Westmoreland Avenue,Los Angeles,90005,"760 S. Westmoreland Avenue, Los Angeles, CA 90005",34.0582323,-118.2886022,213.384.2151,,,Friday,8:00:00 AM,9:30:00 AM,,,,3:30:00 PM,
Family Church Whittier,8434 S. Greenleaf Avenue,Whittier,90602,"8434 S. Greenleaf Avenue, Whittier, CA 90602",33.9627706,-118.0395279,626-893-1236,,,Sunday,10:15:00 AM,10:45:00 AM,12:15:00 PM,12:30:00 PM,,3:30:00 PM,
Family Church Whittier,8434 S. Greenleaf Avenue,Whittier,90602,"8434 S. Greenleaf Avenue, Whittier, CA 90602",33.9627706,-118.0395279,626-893-1236,,,Sunday,1:45:00 PM,,,2:15:00 PM,,3:30:00 PM,
St. Andrew Catholic Church,140 Chestnut Street,Pasadena,91103,"140 Chestnut Street, Pasadena, CA 91103",34.1501638,-118.1474523,626- 792-4183,,,Saturday,9:00:00 AM,11:00:00 AM,,,,3:30:00 PM,
Jesus Christ the Reedemer Center,755 E. 223rd Street,Carson,90745,"755 E. 223rd Street, Carson, CA 90745",33.8244169,-118.2620021,424.264.9875,,,Saturday,11:00:00 AM,11:30:00 AM,,,Except last Saturday,,
Living Springs Foursquare Church,17134 E. Ave O,Palmdale,93591,"17134 E. Ave O, Palmdale, CA 93591",34.616048,-117.824428,661.264.1717,,"1st, 3rd & 4th",Wednesday,8:00:00 AM,10:00:00 AM,,,Except 2nd Wednesday,12:30:00 PM,
Normandie Community Development Food Pantry,3801 South Normandie Avenue,Los Angeles,90037,"3801 South Normandie Avenue, Los Angeles, CA 90037",34.0170589,-118.3003684,323.731.7787,,4th,Saturday,11:45:00 AM,,,1:00:00 PM,,2:15:00 PM,
Palmdale Foursquare Church,38325 10th Street East,Palmdale,93550,"38325 10th Street East, Palmdale, CA 93550",34.5784049,-118.1120551,661.947.2938,,4th,Tuesday,10:00:00 AM,,,12:00:00 PM,Next Dist. 11/17  and 12/15,,
Lady Bug Ministry,14725 Gramercy Place,Gardena,90247,"14725 Gramercy Place, Gardena, CA 90247",33.897334,-118.314122,(323) 751-3748,,Last,Tuesday,9:00:00 AM,10:00:00 AM,,,,,Except last Saturday
Heavenly Vision Church of God in Christ,841 W. 85th Street,Los Angeles,90044,"841 W. 85th Street, Los Angeles, CA 90044",33.9614457,-118.288536,323.245.2651,,4th,Friday,,,12:00:00 PM,2:00:00 PM,,4:30:00 PM,
Salvation Army- South L.A.,7651 South Central Avenue,Los Angeles,90001,"7651 South Central Avenue, Los Angeles, CA 90001",33.9698411,-118.2567313,323.586.0759,,,Monday,9:00:00 AM,12:45:00 PM,2:15:00 PM,4:45:00 PM,,,Except 2nd Wednesday
Salvation Army- South L.A.,7651 South Central Avenue,Los Angeles,90001,"7651 South Central Avenue, Los Angeles, CA 90001",33.9698411,-118.2567313,323.586.0759,,,Tuesday,9:00:00 AM,12:45:00 PM,2:15:00 PM,4:45:00 PM,,1:00:00 PM,
Salvation Army- South L.A.,7651 South Central Avenue,Los Angeles,90001,"7651 South Central Avenue, Los Angeles, CA 90001",33.9698411,-118.2567313,323.586.0759,,,Wednesday,,,2:15:00 PM,4:45:00 PM,,12:00:00 PM,Next Dist. 11/17  and 12/15
Salvation Army- South L.A.,7651 South Central Avenue,Los Angeles,90001,"7651 South Central Avenue, Los Angeles, CA 90001",33.9698411,-118.2567313,323.586.0759,,,Thursday,9:00:00 AM,12:45:00 PM,2:15:00 PM,4:45:00 PM,,,
Salvation Army- South L.A.,7651 South Central Avenue,Los Angeles,90001,"7651 South Central Avenue, Los Angeles, CA 90001",33.9698411,-118.2567313,323.586.0759,,,Friday,9:00:00 AM,12:45:00 PM,2:15:00 PM,4:45:00 PM,,2:00:00 PM,
La Puente Spanish S.D.A. Church,18047 Valley Boulevard,La Puente,91744,"18047 Valley Boulevard, La Puente, CA 91744",34.0065174,-117.9088863,626.912.9408,,,Tuesday,,,8:30:00 PM,9:00:00 PM,,4:45:00 PM,
Immaculate Heart of Mary-Hope Net,4954 Santa Monica Boulevard,Los Angeles,90029,"4954 Santa Monica Boulevard, Los Angeles, CA 90029",34.0905787,-118.2976765,323.660.0034,,,Monday,11:00:00 AM,,,12:00:00 PM,,4:45:00 PM,
East Palmdale Foursquare,"1817 E. Avenue Q., A-6",Palmdale,93550,"1817 E. Avenue Q., A-6, Palmdale, CA 93550",34.5672827,-118.0960249,661.874.8788,12/12/15,,Saturday,10:00:00 AM,,,12:00:00 PM,,4:45:00 PM,
Islamic Center of Southern CA-Hope Net,434 S. Vermont Boulevard,Los Angeles,90020,"434 S. Vermont Boulevard, Los Angeles, CA 90020",34.0664143,-118.291309,213.382.9200,,,Saturday,11:00:00 AM,,,12:00:00 PM,,4:45:00 PM,
Inglewood Southside Christian Church,3947 W. 104th Street,Inglewood,90303,"3947 W. 104th Street, Inglewood, CA 90303",33.9421196,-118.3433323,310.677.0446,,2nd,Saturday,10:00:00 AM,,,1:00:00 PM,,4:45:00 PM,
Love & Faith Christian Center,8505 S. Western Avenue,Los Angeles,90047,"8505 S. Western Avenue, Los Angeles, CA 90047",33.9606268,-118.3093646,323.753.8300,,,Monday,8:30:00 AM,10:00:00 AM,,,,9:00:00 PM,
Love & Faith Christian Center,8505 S. Western Avenue,Los Angeles,90047,"8505 S. Western Avenue, Los Angeles, CA 90047",33.9606268,-118.3093646,323.753.8300,,,Friday,8:30:00 AM,10:00:00 AM,,,,12:00:00 PM,
CCC Ebenezery Parish,8803-8807 S. Broadway Street,Los Angeles,90003,"8803-8807 S. Broadway Street, Los Angeles, CA 90003",33.9571095,-118.2785568,323.752.4400,,,Saturday,11:00:00 AM,,,1:30:00 PM,,12:00:00 PM,
Filipino Christian Church,301 N. Union Avenue,Los Angeles,90026,"301 N. Union Avenue, Los Angeles, CA 90026",34.0676498,-118.2644293,213.483.5821,,,Saturday,10:00:00 AM,11:00:00 AM,,,,12:00:00 PM,
Wilshire Boulevard Temple Hope-Net,3663 Wilshire Boulevard,Los Angeles,90010,"3663 Wilshire Boulevard, Los Angeles, CA 90010",34.0621177,-118.3049672,213.388.2401,,,Sunday,8:30:00 AM,9:30:00 AM,,,,1:00:00 PM,
St. Mark Missionary Baptist,5017 Compton Avenue,Los Angeles,90011,"5017 Compton Avenue, Los Angeles, CA 90011",33.9970846,-118.2481042,323.231.1040,,,Wednesday,8:00:00 AM,10:00:00 AM,,,,,
Gardena Valley Assembly of God,1473 W. 182nd Street,Gardena,90248,"1473 W. 182nd Street, Gardena, CA 90248",33.8659794,-118.3018567,310.329.6933,,,Sunday,,,12:30:00 PM,1:30:00 PM,,,
St. George Church,15721 Cornuta Avenue,Bellflower,90706,"15721 Cornuta Avenue, Bellflower, CA 90706",33.8906177,-118.1198573,562.862.0273,,2nd & 4th,Thursday,,,4:00:00 PM,6:00:00 PM,,1:30:00 PM,
Cory's Kitchen,1418 Arrow Highway,Irwindale,91706,"1418 Arrow Highway, Irwindale, CA 91706",34.1146127,-117.9746909,626.305.0392,,,Tuesday,,,6:00:00 PM,8:00:00 PM,,,
First United Methodist Church of La Puente,15701 E. Hill Street,La Puente,91744,"15701 E. Hill Street, La Puente, CA 91744",34.0263916,-117.9507034,626.968.9394,,Last,Sunday,10:00:00 AM,,,12:30:00 PM,,,
Sowing Seeds for Life,1350 Arrow Hwy,La Verne,91750,"1350 Arrow Hwy, La Verne, CA 91750",34.100366,-117.785848,909.392.5777,,1st & 3rd,Wednesday,,,11:00:00 AM,4:00:00 PM,,,
Family Mennonite Church,6520 S. Normandie Avenue,Los Angeles,90044,"6520 S. Normandie Avenue, Los Angeles, CA 90044",33.9799881,-118.2999294,323.750.1744,,2nd,Sunday,,,1:00:00 PM,1:30:00 PM,,1:30:00 PM,
Mt. Sinai C.O.G.I.C.,936 W. Ninth Street,Pomona,91766,"936 W. Ninth Street, Pomona, CA 91766",34.0510185,-117.7596455,909.868.0224,,3rd,Saturday,,,12:00:00 PM,2:00:00 PM,,6:00:00 PM,
Filipino Baptist Fellowship of Long Beach,2155 Atlantic Avenue,Long Beach,90806,"2155 Atlantic Avenue, Long Beach, CA 90806",33.7963363,-118.1853545,310.212.5175,,3rd,Saturday,10:00:00 AM,,,1:00:00 PM,,8:00:00 PM,
Chapel of Peace Lutheran Church,1009 N. Market Street,Inglewood,90302,"1009 N. Market Street, Inglewood, CA 90302",33.9766895,-118.3568641,310.673.2584,,3rd,Saturday,9:00:00 AM,,,12:00:00 PM,,12:30:00 PM,
City of Truth Ministries,"1139 E. Dominguez Street, Suite D",Carson,90746,"1139 E. Dominguez Street, Suite D, Carson, CA 90746",33.8419672,-118.253889,310.669.8300,,2nd & 4th,Sunday,,,12:30:00 PM,2:00:00 PM,,4:00:00 PM,
Tongan Community Service Center,"13030 Inglewood Avenue, Suite.104",Hawthorne,90249,"13030 Inglewood Avenue, Suite.104, Hawthorne, CA 90249",33.9137357,-118.3608819,310.679.9099,,1st & 3rd,Tuesday,7:00:00 AM,10:00:00 AM,,,,1:30:00 PM,
The Lord's Church,9701 Flower Street,Bellflower,90706,"9701 Flower Street, Bellflower, CA 90706",33.882343,-118.12727,562.866.8283,,2nd & 4th,Wednesday,,,8:00:00 PM,9:00:00 PM,,2:00:00 PM,
Peace Lutheran Church,11690 Fenton Avenue,Lake View Terrace,91342,"11690 Fenton Avenue, Lake View Terrace, CA 91342",34.2823569,-118.3916075,818.899.3950,,2nd & 3rd,Saturday,9:00:00 AM,11:00:00 AM,,,,1:00:00 PM,
Ed & Frankie Benson Evangelistic Ministries,4232 West Ave. L,Quartz Hill,93536,"4232 West Ave. L, Quartz Hill, CA 93536",34.659707,-118.2068055,661.943.1148,,3rd,Tuesday,,,12:00:00 PM,1:00:00 PM,,12:00:00 PM,
Imani Economic & Community Development Corporation,510 W. Monterey Avenue,Pomona,91768,"510 W. Monterey Avenue, Pomona, CA 91768",34.0602663,-117.7569861,909.620.9161,,3rd,Saturday,11:00:00 AM,,,12:30:00 PM,,2:00:00 PM,
Greater New Morning Star Baptist Church,210 W. Florence Avenue,Los Angeles,90003,"210 W. Florence Avenue, Los Angeles, CA 90003",33.9745963,-118.2767182,323.529.4446,,,Saturday,8:00:00 AM,11:00:00 AM,,,,,
Zion Hill Baptist Church,7860 10th Avenue,Los Angeles,90043,"7860 10th Avenue, Los Angeles, CA 90043",33.9678904,-118.3280831,323.753.4610,,1st & 3rd,Tuesday,10:00:00 AM,,,12:00:00 PM,,9:00:00 PM,
Montebello Watch,1033 South Maple Avenue,Montebello,90640,"1033 South Maple Avenue, Montebello, CA 90640",33.9953919,-118.124677,626-810-5833,,,Tuesday,,,3:00:00 PM,6:00:00 PM,,,
Montebello Watch,1033 South Maple Avenue,Montebello,90640,"1033 South Maple Avenue, Montebello, CA 90640",33.9953919,-118.124677,626-810-5833,,,Wednesday,,,3:00:00 PM,6:00:00 PM,,1:00:00 PM,
Montebello Watch,1033 South Maple Avenue,Montebello,90640,"1033 South Maple Avenue, Montebello, CA 90640",33.9953919,-118.124677,626-810-5833,,,Thursday,,,3:00:00 PM,6:00:00 PM,,12:30:00 PM,
Calvary Presbyterian Church,13560 Hawthorne Boulevard,Hawthorne,90250,"13560 Hawthorne Boulevard, Hawthorne, CA 90250",33.9088461,-118.3520296,310.676.1144,,1st,Saturday,,,12:00:00 PM,1:00:00 PM,,,
Mision Cristana Monte de Sion,6315 Eastern Avenue,Bell Gardens,90201,"6315 Eastern Avenue, Bell Gardens, CA 90201",33.9768389,-118.1637179,562.544.4264,,,Tuesday,,,8:30:00 PM,9:30:00 PM,,8:00:00 PM,
Houses of Light Church Corporation,19359 Londelius Street,Northridge,91324,"19359 Londelius Street, Northridge, CA 91324",34.2304245,-118.5557989,818.998.2931,,,Saturday,7:00:00 AM,7:30:00 AM,,,,12:00:00 PM,
Shepherd's Pantry,657 E. Arrow Highway,Glendora,91740,"657 E. Arrow Highway, Glendora, CA 91740",34.1070477,-117.8509722,626.852.7630,,,Wednesday,,,5:00:00 PM,7:00:00 PM,,12:00:00 PM,
Shepherd's Pantry,657 E. Arrow Highway,Glendora,91740,"657 E. Arrow Highway, Glendora, CA 91740",34.1070477,-117.8509722,626.852.7630,,,Thursday,,,5:00:00 PM,7:00:00 PM,,6:00:00 PM,
Village Covenant,5607 N. Barranca Avenue,Azusa,91702,"5607 N. Barranca Avenue, Azusa, CA 91702",34.11485,-117.8821589,626-335-4013,,,Friday,9:00:00 AM,,,3:00:00 PM,"Closed 11/27, 12/25, 1/1",6:00:00 PM,
All Saints Episcopal Church Highland Park,5619 Monte Vista Street,Los Angeles,90042,"5619 Monte Vista Street, Los Angeles, CA 90042",34.1117075,-118.1953492,323.255.6806,,4th,Saturday,8:30:00 AM,9:00:00 AM,,,,6:00:00 PM,
CUSH Foundation,2343 N. San Antonio Avenue,Pomona,91767,"2343 N. San Antonio Avenue, Pomona, CA 91767",34.0852934,-117.7371539,909.621.5369,12/10/15,,Thursday,9:30:00 AM,,,1:00:00 PM,,1:00:00 PM,
Hope Chapel Lancaster,6015 W Avenue J8,Quartz Hill,93536,"6015 W Avenue J8, Quartz Hill, CA 93536",34.6826776,-118.2371694,661.943.1074,,,Friday,9:30:00 AM,11:00:00 AM,,,,9:30:00 PM,
Grace Presbyterian Church,1500 N. Ave 53,Los Angeles,90042,"1500 N. Ave 53, Los Angeles, CA 90042",34.1213022,-118.1999599,818.957.8090,,2nd & 4th,Friday,7:30:00 AM,9:00:00 AM,,,,,
Iglesia Pentecostes Templo Calvario,8824 Long Beach Boulevard,South Gate,90280,"8824 Long Beach Boulevard, South Gate, CA 90280",33.956026,-118.220037,310.713.1428,,,Sunday,,,1:00:00 PM,3:00:00 PM,,7:00:00 PM,
Iglesia Pentecostes Templo Calvario,8824 Long Beach Boulevard,South Gate,90280,"8824 Long Beach Boulevard, South Gate, CA 90280",33.956026,-118.220037,310.713.1428,,,Tuesday,,,7:00:00 PM,9:00:00 PM,,7:00:00 PM,
St. Stephen's Community Outreach Program,122 Ramona Avenue,Monterey Park,91754,"122 Ramona Avenue, Monterey Park, CA 91754",34.0616348,-118.1251851,626.573.9984,,,Saturday,9:30:00 AM,11:30:00 AM,,,,3:00:00 PM,"Closed 11/27, 12/25, 1/1"
Gospel Mission Baptist Church,7301 S. Avalon Boulevard,Los Angeles,90003,"7301 S. Avalon Boulevard, Los Angeles, CA 90003",33.9735936,-118.2655739,323.759.8087,,4th,Wednesday,11:00:00 AM,,,12:00:00 PM,Nov Dist. 3rd Wed at the same time,,
Salvation Army- Santa Fe Springs,12000 E. Washington Boulevard,Whittier,90606,"12000 E. Washington Boulevard, Whittier, CA 90606",33.9676128,-118.0553469,562.696.9562,,,Tuesday,,,1:00:00 PM,4:00:00 PM,,1:00:00 PM,
Salvation Army- Santa Fe Springs,12000 E. Washington Boulevard,Whittier,90606,"12000 E. Washington Boulevard, Whittier, CA 90606",33.9676128,-118.0553469,562.696.9562,,,Wednesday,,,1:00:00 PM,4:00:00 PM,,,
Salvation Army- Santa Fe Springs,12000 E. Washington Boulevard,Whittier,90606,"12000 E. Washington Boulevard, Whittier, CA 90606",33.9676128,-118.0553469,562.696.9562,,,Thursday,,,1:00:00 PM,4:00:00 PM,,,
Salvation Army- Santa Fe Springs,12000 E. Washington Boulevard,Whittier,90606,"12000 E. Washington Boulevard, Whittier, CA 90606",33.9676128,-118.0553469,562.696.9562,,,Friday,,,1:00:00 PM,4:00:00 PM,,3:00:00 PM,
Charismatic Ecumencial Ministries International,4357 West 3rd Street,Los Angeles,90020,"4357 West 3rd Street, Los Angeles, CA 90020",34.0691134,-118.3094234,213.219.3228,,"1st, 2nd & 3rd",Sunday,,,1:00:00 PM,1:30:00 PM,,9:00:00 PM,
First Lutheran Church of Inglewood,600 West Queen Street,Inglewood,90301,"600 West Queen Street, Inglewood, CA 90301",33.9624612,-118.3665755,310.674.5103,,2nd & 4th,Thursday,10:00:00 AM,11:30:00 AM,,,,,
Our Lady of Victory Conference,410 E. Palmer Street,Compton,90221,"410 E. Palmer Street, Compton, CA 90221",33.8983065,-118.2185064,310.631.5100,,3rd,Friday,8:30:00 AM,10:00:00 AM,,,,12:00:00 PM,Nov Dist. 3rd Wed at the same time
Our Lady of Victory Conference,410 E. Palmer Street,Compton,90221,"410 E. Palmer Street, Compton, CA 90221",33.8983065,-118.2185064,310.631.5100,,Last,Saturday,8:30:00 AM,10:00:00 AM,,,,4:00:00 PM,
Greater New Unity Baptist Church,9719 S. Avalon Boulevard,Los Angeles,90003,"9719 S. Avalon Boulevard, Los Angeles, CA 90003",33.9476946,-118.2655116,323.757.5094,,3rd,Saturday,8:30:00 AM,10:00:00 AM,,,,4:00:00 PM,
Hollywood West Tenant Action Committee,5823 Willoughby Avenue,Los Angeles,90038,"5823 Willoughby Avenue, Los Angeles, CA 90038",34.0873928,-118.3231596,323.461.4957,,3rd,Friday,,,4:00:00 PM,6:00:00 PM,,4:00:00 PM,
