name,address_1,address_2,city,state,zip,phone,latitude,longitude,category,website,active,daycode1,day1_open,day1_close,daycode2,day2_open,day2_close,daycode3,day3_open,day3_close,daycode4,day4_open,day4_close,daycode5,day5_open,day5_close,daycode6,day6_open,day6_close,daycode7,day7_open,day7_close,,,,
Food 4 Less,11950 Garvey Ave,,,CA,91732,(626) 442-7155,34.061833,-118.019964,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,2090 S Garey Ave,,,CA,91766,(909) 902-0299,34.034367,-117.747737,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Food 4 Less,2341 E Avenue S,,,CA,93550,(661) 266-9091,34.559677,-118.086281,,http://www.food4less.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Northgate Gonzalez Markets,2323 W Olympic Blvd,,,CA,90006,(213) 249-9173,34.052471,-118.282515,,http://www.northgatemarkets.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Northgate Gonzalez Markets,944 E Slauson Ave,,,CA,90011,(323) 846-8804,33.988903,-118.258325,,http://www.northgatemarkets.com,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Northgate Gonzalez Markets,425 S Soto St,,,CA,90033,(323) 262-0595,34.040185,-118.212898,,http://www.northgatemarkets.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Northgate Gonzalez Markets,4700 Inglewood Blvd,,,CA,90230,(310) 390-9639,33.99349,-118.414946,,http://www.northgatemarkets.com,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Northgate Market,6801 Atlantic Ave,,,CA,90201,(323) 562-2188,33.974098,-118.188008,,http://www.northgatemarkets.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Northgate Market,2633 Santa Ana St,,,CA,90280,(323) 277-3000,33.964734,-118.224032,,http://www.northgatemarkets.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Northgate Market,16259 Paramount Blvd,,,CA,90723,(562) 259-9950,33.886613,-118.160793,,http://www.northgatemarkets.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Northgate Market,831 N Hacienda Blvd,,,CA,91744,(626) 435-1440,34.034285,-117.950113,,http://www.northgatemarkets.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Northgate Market,1320 W Francisquito Ave,,,CA,91790,(626) 919-5183,34.053003,-117.954059,,http://www.northgatemarkets.com,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Northgate Market,11660 Firestone Blvd,,,CA,90650,(562) 863-8203,33.913377,-118.084396,,http://www.northgatemarkets.com/,,Mon,600,2230,Tue,600,2230,Wed,600,2230,Thu,600,2230,Fri,600,2230,Sat,600,2230,Sun,600,2230,,,,
Northgate Market,3828 Peck Rd,,,CA,91732,(626) 442-8200,34.075034,-118.021082,,http://www.northgatemarkets.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Northgate Super Market,9101 Telegraph Rd,,,CA,90660,(562) 949-6143,33.96011,-118.107737,,http://www.northgatemarkets.com,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Northgate Supermarket,2120 Pacific Ave,,,CA,90806,(562) 599-5075,33.795871,-118.193324,,http://www.northgatemarkets.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Northgate Supermarkets,311 W Pacific Coast Hwy,,,CA,90744,(310) 549-7389,33.791744,-118.266296,,http://www.northgatemarkets.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Pavilions,11030 Jefferson Blvd,,,CA,90230,(310) 398-1945,33.996747,-118.394073,,http://www.pavilions.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Pavilions,29211 Heathercliff Rd,,,CA,90265,(310) 457-2401,34.020969,-118.810334,,http://www.pavilions.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Pavilions,5949 E Spring St,,,CA,90808,(562) 496-2151,33.811818,-118.11546,,http://www.pavilions.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Pavilions,745 W Naomi Ave,,,CA,91007,(626) 446-9483,34.125029,-118.05762,,http://www.pavilions.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Pavilions,845 E California Blvd,,,CA,91106,(626) 449-3968,34.136266,-118.133044,,http://www.pavilions.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Pavilions,6534 Platt Ave,,,CA,91307,(818) 999-5939,34.189288,-118.641397,,http://www.pavilions.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Pavilions,1135 Lindero Canyon Rd,,,CA,91362,(818) 597-1261,34.18414,-118.788341,,http://www.pavilions.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Pavilions,14845 Ventura Blvd,,,CA,91403,(818) 986-7213,34.153337,-118.456631,,http://www.pavilions.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Pavilions,1110 W Alameda Ave,,,CA,91506,(818) 567-0257,34.161299,-118.313612,,http://www.pavilions.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Payless Foods,23501 Avalon Blvd,,,CA,90745,(310) 830-8241,33.812384,-118.264133,,http://www.paylessfoods.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Ralphs,3300 W Slauson Ave,,,CA,90043,(323) 293-0199,33.987469,-118.329784,,http://www.ralphs.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Ralphs,11922 S Vermont Ave,,,CA,90044,(323) 757-4147,33.925029,-118.291019,,http://www.ralphs.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Ralphs,10309 W Olympic Blvd,,,CA,90064,(310) 553-8117,34.052427,-118.417949,,http://www.ralphs.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Ralphs,1413 Hawthorne Blvd,,,CA,90278,(310) 370-9446,33.866987,-118.353822,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,950 N La Brea Ave,,,CA,90302,(310) 673-6365,33.975426,-118.356994,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,700,2359,,,,
Ralphs,1770 W Carson St,,,CA,90501,(310) 787-8786,33.830019,-118.311099,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,2909 Rolling Hills Rd,,,CA,90505,(310) 325-0611,33.789379,-118.340407,,http://www.ralphs.com/,,Mon,600,2359,Tue,0,100,Wed,0,100,Thu,0,100,Fri,0,100,Sat,0,100,Sun,0,100,,,,
Ralphs,14919 Whittier Blvd,,,CA,90605,(562) 945-3779,33.949969,-118.007281,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,4033 Ball Rd,,,CA,90630,(714) 827-7947,33.818455,-118.062012,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,13321 South St,,,CA,90703,(562) 860-5635,33.86009,-118.047613,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,5951 Del Amo Blvd,,,CA,90713,(562) 867-7282,33.847942,-118.115628,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,2250 E Carson St,,,CA,90807,(562) 424-2012,33.830722,-118.165,,http://www.ralphs.com/,,Mon,600,2359,Tue,0,100,Wed,0,100,Thu,0,100,Fri,0,100,Sat,0,100,Sun,0,100,,,,
Ralphs,3380 N Los Coyotes Diagonal,,,CA,90808,(562) 421-0413,33.818123,-118.108786,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,320 W Colorado Blvd,,,CA,91105,(626) 793-4179,34.145199,-118.156945,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,211 N Glendale Ave,,,CA,91206,(818) 549-0035,34.148454,-118.248423,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,4754 Commons Way,,,CA,91302,(818) 223-0284,34.154208,-118.643107,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,21431 Devonshire St,,,CA,91311,(818) 341-0950,34.258115,-118.598391,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,19340 Soledad Canyon Rd,,,CA,91351,(661) 252-6226,34.414654,-118.473214,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,25930 McBean Pkwy,,,CA,91355,(661) 254-3440,34.404876,-118.551509,,http://www.ralphs.com/,,Mon,600,2359,Tue,0,100,Wed,0,100,Thu,0,100,Fri,0,100,Sat,0,100,Sun,0,100,,,,
Ralphs,24975 Pico Canyon Rd,,,CA,91381,(661) 253-0656,34.382487,-118.574293,,http://www.ralphs.com/,,Mon,600,2359,Tue,600,2359,Wed,600,2359,Thu,600,2359,Fri,600,2359,Sat,600,2359,Sun,600,2359,,,,
Ralphs,655 S Grand Ave,,,CA,91740,(626) 857-7700,34.127463,-117.874242,,http://www.ralphs.com/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Smart & Final,2949 W Pico Blvd,,,CA,90006,(323) 732-9101,34.047376,-118.304926,,http://locations.smartandfinal.com/CA/LOS-ANGELES/364/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,3607 S Vermont Ave,,,CA,90007,(323) 733-5875,34.02278,-118.29187,,http://locations.smartandfinal.com/CA/LOS-ANGELES/456/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,2929 Crenshaw Blvd,,,CA,90016,(323) 730-8300,34.028475,-118.335288,,http://locations.smartandfinal.com/CA/LOS-ANGELES/470/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,12210 Santa Monica Blvd,,,CA,90025,(310) 207-8688,34.039734,-118.464506,,http://locations.smartandfinal.com/CA/W.-LOS-ANGELES/315/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,2019 Pasadena Ave,,,CA,90031,(323) 223-6252,34.074606,-118.220738,,http://www.smartandfinal.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1835 S La Cienega Blvd,,,CA,90035,(310) 558-0576,34.043553,-118.379166,,http://locations.smartandfinal.com/CA/LOS-ANGELES/478/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,8137 S Vermont Ave,,,CA,90044,(323) 758-5734,33.964738,-118.291955,,http://locations.smartandfinal.com/CA/LOS-ANGELES/337/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1041 N Fuller Ave,,,CA,90046,(323) 876-0421,34.090059,-118.350004,,http://locations.smartandfinal.com/CA/W.-HOLLYWOOD/474/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,2720 Beverly Blvd,,,CA,90057,(213) 382-6434,34.069821,-118.278205,,http://locations.smartandfinal.com/CA/LOS-ANGELES/459/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1125 E El Segundo Blvd,,,CA,90059,(323) 569-7148,33.916495,-118.255138,,http://locations.smartandfinal.com/CA/LOS-ANGELES/341/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,11221 W Pico Blvd,,,CA,90064,(310) 473-0344,34.036079,-118.437293,,http://locations.smartandfinal.com/CA/LOS-ANGELES/395/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1550 W Redondo Beach Blvd,,,CA,90247,(310) 324-8991,33.88998,-118.303633,,http://locations.smartandfinal.com/CA/GARDENA/487/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1516 S Pacific Coast Hwy,,,CA,90277,(310) 540-6157,33.820366,-118.385219,,http://www.locations.smartandfinal.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1575 Centinela Ave,,,CA,90302,(310) 673-4997,33.976644,-118.366402,,http://locations.smartandfinal.com/CA/INGLEWOOD/457/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,21600 S Vermont Ave,,,CA,90502,(310) 328-3023,33.832694,-118.289896,,http://locations.smartandfinal.com/CA/TORRANCE/348/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,2775 Pacific Coast Hwy,,,CA,90505,(310) 539-3526,33.793626,-118.334807,,http://locations.smartandfinal.com/CA/TORRANCE/458/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,11460 Washington Blvd,,,CA,90606,(562) 695-1093,33.970661,-118.067075,,http://www.smartandfinal.com,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1320 Atlantic Ave,,,CA,90813,(562) 218-0991,33.783189,-118.184692,,http://locations.smartandfinal.com/CA/LONG-BEACH/440/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,1755 Ximeno Ave,,,CA,90815,(562) 494-6208,33.788887,-118.139084,,http://locations.smartandfinal.com/CA/LONG-BEACH/301/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,266 E Huntington Dr,,,CA,91016,(626) 358-3261,34.140274,-117.995941,,http://locations.smartandfinal.com/CA/MONROVIA/314/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,6555 Foothill Blvd,,,CA,91042,(818) 352-9399,34.245962,-118.27467,,http://locations.smartandfinal.com/CA/TUJUNGA/414/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,401 N Fair,,,CA,91103,(626) 568-8446,34.152622,-118.150911,,http://locations.smartandfinal.com/CA/PASADENA/370/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,3299 E Colorado Blvd,,,CA,91107,(626) 396-9677,34.146595,-118.083363,,http://locations.smartandfinal.com/CA/PASADENA/485/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,10340 Mason Ave,,,CA,91311,(818) 772-2021,34.258231,-118.579587,,http://locations.smartandfinal.com/CA/CHATSWORTH/528/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,28207 Newhall Ranch Rd,,,CA,91355,(661) 775-1416,34.442287,-118.577347,,http://locations.smartandfinal.com/CA/VALENCIA/483/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,7815 Van Nuys Blvd,,,CA,91402,(818) 780-7222,34.212681,-118.449484,,http://locations.smartandfinal.com/CA/VAN-NUYS/349/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,16847 Ventura Blvd,,,CA,91436,(818) 789-0242,34.15958,-118.500258,,http://locations.smartandfinal.com/CA/ENCINO/477/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,3708 W Burbank Blvd,,,CA,91505,(818) 562-3234,34.174345,-118.350639,,http://locations.smartandfinal.com/CA/BURBANK/471/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,3123 Baldwin Park Blvd,,,CA,91706,(626) 337-1434,34.07014,-117.979596,,http://locations.smartandfinal.com/CA/BALDWIN-PARK/481/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,12164 Central Ave,,,CA,91710,(909) 627-7687,34.032238,-117.690889,,http://locations.smartandfinal.com/CA/CHINO/494/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,11110 Ramona Blvd,,,CA,91731,(626) 443-1381,34.072374,-118.031776,,http://locations.smartandfinal.com/CA/EL-MONTE/373/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,160 W Willow St,,,CA,91768,(909) 622-3321,34.078523,-117.753446,,http://locations.smartandfinal.com/CA/POMONA/308/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,725 E Main St,,,CA,91801,(626) 281-2049,34.098869,-118.119635,,http://locations.smartandfinal.com/CA/ALHAMBRA/321/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final,266 E Palmdale Blvd,,,CA,93550,(661) 274-9686,34.578784,-118.125538,,http://www.smartandfinal.com/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,845 S Figueroa St,,,CA,90017,(213) 629-0039,34.047071,-118.262182,,http://locations.smartandfinal.com/CA/LOS-ANGELES/484/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,4550 W Pico Blvd,,,CA,90019,(323) 549-9586,34.047584,-118.335996,,http://locations.smartandfinal.com/CA/LOS-ANGELES/444/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,939 N Western Ave,,,CA,90029,(323) 466-9289,34.087928,-118.30939,,http://locations.smartandfinal.com/CA/LOS-ANGELES/363/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,2511 Daly St,,,CA,90031,(323) 539-2400,34.075539,-118.216238,,http://locations.smartandfinal.com/CA/LINCOLN-HEIGHTS/511/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,10113 Venice Blvd,,,CA,90034,(310) 559-1722,34.022189,-118.401318,,http://locations.smartandfinal.com/CA/LOS-ANGELES/330/,,Mon,600,2300,Tue,600,2300,Wed,600,2300,Thu,600,2300,Fri,600,2300,Sat,600,2300,Sun,600,2300,,,,
Smart & Final Extra,5029 Florence Ave,,,CA,90201,(323) 562-3421,33.970201,-118.176981,,http://locations.smartandfinal.com/CA/BELL/319/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,15205 Hawthorne Blvd,,,CA,90260,(310) 973-2355,33.893325,-118.3529,,http://locations.smartandfinal.com/CA/LAWNDALE/529/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,10833 Long Beach Blvd,,,CA,90262,(310) 631-8639,33.933886,-118.212104,,http://locations.smartandfinal.com/CA/LYNWOOD/333/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,28500 S Western Ave,,,CA,90275,(310) 832-4179,33.76112,-118.311794,,http://locations.smartandfinal.com/CA/RANCHO-PALOS-VERDES/306/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,604 Lincoln Blvd,,,CA,90291,(310) 392-4954,34.000244,-118.464869,,http://locations.smartandfinal.com/CA/VENICE/332/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,10100 Crenshaw Blvd,,,CA,90303,(323) 779-9966,33.944425,-118.326077,,http://locations.smartandfinal.com/CA/INGLEWOOD/366/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,13003 Whittier Blvd,,,CA,90602,(562) 907-7037,33.965768,-118.036999,,http://locations.smartandfinal.com/CA/WHITTIER/716/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,15055 Mulberry Dr,,,CA,90604,(562) 941-7282,33.935381,-118.010867,,http://locations.smartandfinal.com/CA/WHITTIER/482/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,1941 W Imperial Hwy,,,CA,90631,(562) 690-4516,33.91846,-117.966741,,http://locations.smartandfinal.com/CA/LA-HABRA/422/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,855 N Wilcox Ave,,,CA,90640,(323) 888-4204,34.031289,-118.122587,,http://locations.smartandfinal.com/CA/MONTEBELLO/522/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,15930 Bellflower Blvd,,,CA,90706,(562) 920-6268,33.888601,-118.124946,,http://locations.smartandfinal.com/CA/BELLFLOWER/311/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,4237 Woodruff Ave,,,CA,90713,(562) 429-0500,33.835237,-118.116617,,http://locations.smartandfinal.com/CA/LAKEWOOD/598/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,644 Redondo Ave,,,CA,90814,(562) 438-0450,33.774464,-118.151907,,http://locations.smartandfinal.com/CA/LONG-BEACH/434/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
Smart & Final Extra,1855 W Glenoaks Blvd,,,CA,91201,(818) 242-2486,34.174062,-118.292716,,http://locations.smartandfinal.com/CA/GLENDALE/428/,,Mon,600,2200,Tue,600,2200,Wed,600,2200,Thu,600,2200,Fri,600,2200,Sat,600,2200,Sun,600,2200,,,,
